status,dir,orig_entry_time,orig_exit_time,orig_dir,t_stop_ns,stop_confirmed,entry_ts_ns,entry_ref_px,entry_fill_px,sl,tp,risk_pips,exit_type,exit_ts_ns,exit_px,net_pips,r,be_moved
SKIP_DAILY,,2018-07-25 16:15:00,2018-07-25 17:30:00,1,1532529817636000000,,,,,,,,,,,,,
SKIP_DAILY,,2018-09-06 10:30:00,2018-09-06 18:00:00,1,1536246366540000000,,,,,,,,,,,,,
SKIP_DAILY,,2018-09-12 11:45:00,2018-09-12 17:00:00,-1,1536760870868000000,,,,,,,,,,,,,
SKIP_DAILY,,2018-09-12 14:00:00,2018-09-12 15:45:00,-1,1536756692660000000,,,,,,,,,,,,,
TRADE,-1,2018-09-25 11:45:00,2018-09-26 15:15:00,1,1537964418150000000,True,1537964423640000000,1.17314,1.17314,1.17478,1.1690400000000003,16.4,STOP,1537973120229000000,1.17481,-16.7,-1.01829,False
SKIP_REVMAXSL,,2018-10-16 10:30:00,2018-10-16 12:15:00,1,1539681816236000000,,,,,,,,,,,,,
TRADE,1,2018-10-31 11:45:00,2018-11-01 09:00:00,-1,1541055848392000000,True,1541055853427000000,1.13572,1.13572,1.1336600000000001,1.14087,20.6,TARGET,1541081874638000000,1.14087,51.5,2.5,True
SKIP_DAILY,,2018-11-08 11:00:00,2018-11-08 17:15:00,-1,1541690501464000000,,,,,,,,,,,,,
SKIP_REVMAXSL,,2018-11-21 11:45:00,2018-11-21 13:15:00,-1,1542799381433000000,,,,,,,,,,,,,
TRADE,1,2018-11-26 15:00:00,2018-11-26 15:30:00,-1,1543239254102000000,True,1543239261133000000,1.13722,1.13722,1.1352200000000001,1.1422199999999993,20.0,STOP,1543242392198000000,1.13518,-20.4,-1.02,False
SKIP_REVMAXSL,,2018-12-13 15:30:00,2018-12-13 15:30:00,1,1544708325427000000,,,,,,,,,,,,,
