entry_ts,exit_ts,side,reason,risk_pips,gross_pips,net_normal,net_stress,comp_ts,year
2010-06-22 10:00:00+00:00,2010-06-22 22:00:00+00:00,-1,TIME,80.50000000000112,1.40000000000029,-0.5999999999997101,-2.59999999999971,2010-06-22 05:00:00+00:00,2010
2010-06-23 14:00:00+00:00,2010-06-23 18:00:00+00:00,-1,STOP,79.40000000000057,-79.40000000000057,-81.40000000000057,-83.40000000000057,2010-06-23 05:00:00+00:00,2010
2010-06-24 09:00:00+00:00,2010-06-24 15:00:00+00:00,-1,STOP,73.60000000000034,-73.60000000000034,-75.60000000000034,-77.60000000000034,2010-06-24 07:00:00+00:00,2010
2010-06-25 09:00:00+00:00,2010-06-25 17:00:00+00:00,-1,STOP,71.90000000000029,-71.90000000000029,-73.90000000000029,-75.90000000000029,2010-06-25 06:00:00+00:00,2010
2010-06-28 11:00:00+00:00,2010-06-28 23:00:00+00:00,-1,TIME,62.50000000000089,67.29999999999903,65.29999999999903,63.29999999999903,2010-06-28 05:00:00+00:00,2010
2010-06-29 07:00:00+00:00,2010-06-29 19:00:00+00:00,-1,TIME,80.8999999999993,29.90000000000048,27.90000000000048,25.90000000000048,2010-06-29 04:00:00+00:00,2010
2010-06-30 05:00:00+00:00,2010-06-30 17:00:00+00:00,1,TIME,72.00000000000095,33.69999999999873,31.69999999999873,29.69999999999873,2010-06-30 01:00:00+00:00,2010
2010-07-01 09:00:00+00:00,2010-07-01 14:00:00+00:00,1,TARGET,108.10000000000208,162.1500000000031,160.1500000000031,158.1500000000031,2010-07-01 07:00:00+00:00,2010
2010-07-02 13:00:00+00:00,2010-07-05 00:00:00+00:00,1,TIME,109.7999999999999,-38.000000000000256,-40.000000000000256,-42.000000000000256,2010-07-02 07:00:00+00:00,2010
2010-07-05 14:00:00+00:00,2010-07-06 02:00:00+00:00,-1,TIME,60.00000000000005,15.300000000000313,13.300000000000313,11.300000000000313,2010-07-05 04:00:00+00:00,2010
2010-07-08 20:00:00+00:00,2010-07-09 08:00:00+00:00,1,TIME,57.899999999999615,2.20000000000109,0.20000000000108997,-1.79999999999891,2010-07-08 13:00:00+00:00,2010
2010-07-12 03:00:00+00:00,2010-07-12 15:00:00+00:00,-1,TIME,56.30000000000024,9.399999999999409,7.399999999999409,5.399999999999409,2010-07-12 01:00:00+00:00,2010
2010-07-13 01:00:00+00:00,2010-07-13 06:00:00+00:00,1,STOP,57.200000000001694,-57.200000000001694,-59.200000000001694,-61.200000000001694,2010-07-12 17:00:00+00:00,2010
2010-07-14 16:00:00+00:00,2010-07-15 04:00:00+00:00,1,TIME,64.50000000000067,-0.6000000000017103,-2.6000000000017103,-4.60000000000171,2010-07-14 04:00:00+00:00,2010
2010-07-20 06:00:00+00:00,2010-07-20 09:00:00+00:00,1,STOP,57.19999999999947,-57.19999999999947,-59.19999999999947,-61.19999999999947,2010-07-19 21:00:00+00:00,2010
2010-07-21 10:00:00+00:00,2010-07-21 22:00:00+00:00,-1,TIME,98.79999999999889,71.4999999999999,69.4999999999999,67.4999999999999,2010-07-21 02:00:00+00:00,2010
2010-07-22 09:00:00+00:00,2010-07-22 21:00:00+00:00,1,TIME,104.29999999999939,49.79999999999984,47.79999999999984,45.79999999999984,2010-07-22 07:00:00+00:00,2010
2010-07-23 09:00:00+00:00,2010-07-23 12:00:00+00:00,1,STOP,56.79999999999907,-56.79999999999907,-58.79999999999907,-60.79999999999907,2010-07-23 02:00:00+00:00,2010
