entry_i,year,stop_pips,pip_eur_at_minlot,risk_eur_minlot,risk_pct_minlot,lot_for_05,lot_05_rounded,lot_for_1,lot_1_rounded,r_multiple
3050,2020,9.07118708016554,0.1048194907109332,0.9508372098865491,0.1901674419773098,0.026292618484065135,0.02,0.05258523696813027,0.05,-1.3118459463833239
3087,2020,11.89202410121427,0.1042606097719386,1.23986968421519,0.24797393684303798,0.020163409363319056,0.02,0.04032681872663811,0.04,-0.7957733099814118
3169,2020,4.87484055245746,0.10456364125843615,0.5097310787192385,0.1019462157438477,0.04904546935379249,0.04,0.09809093870758498,0.09,-1.1846214230630716
3202,2020,8.44600641448009,0.10466645002553271,0.884013508296509,0.17680270165930181,0.02828011084149032,0.02,0.05656022168298064,0.05,-1.106559237091935
3302,2020,7.435631623331709,0.10588191420926525,0.7872989096333077,0.15745978192666155,0.03175414025613728,0.03,0.06350828051227456,0.06,-1.121038809558058
3313,2020,7.954866075614291,0.1058172184442019,0.8417618012176485,0.1683523602435297,0.029699613315591546,0.02,0.05939922663118309,0.05,-1.1131382969173098
3378,2020,10.008121175739861,0.10595609533478005,1.0604214414187236,0.21208428828374473,0.02357553235301696,0.02,0.04715106470603392,0.04,-1.0899269687283204
3409,2020,9.43393898048516,0.10635393860343785,1.0033365671190977,0.20066731342381955,0.024916863213490813,0.02,0.049833726426981625,0.04,-1.0954002354543948
3606,2020,13.073000566992148,0.11178947568533516,1.4614238790181415,0.29228477580362827,0.017106604291149442,0.01,0.034213208582298885,0.03,-1.0688441796806785
3638,2020,21.99986698860855,0.11192039198622751,2.462233737009935,0.4924467474019871,0.010153382119749229,0.01,0.020306764239498457,0.02,0.6096288706868479
3755,2020,10.366515130576149,0.11190514507502247,1.1600663796095394,0.23201327592190787,0.02155049093691916,0.02,0.04310098187383832,0.04,-1.0868179893304255
3779,2020,10.29620532782048,0.1106885764896544,1.1396723109816445,0.2279344621963289,0.021936130025363623,0.02,0.043872260050727245,0.04,-1.08741084422318
3799,2020,10.25307370466452,0.11059118406422552,1.1338995612966245,0.2267799122593249,0.02204780815984466,0.02,0.04409561631968932,0.04,-1.087778555575092
3819,2020,12.4834582739868,0.10978669189766457,1.3705175873435405,0.2741035174687081,0.018241283607645802,0.01,0.036482567215291604,0.03,-0.33890498502683325
3859,2020,12.11079551820174,0.11034773012102281,1.3363987953934182,0.2672797590786836,0.01870699082203253,0.01,0.03741398164406506,0.03,-1.0743138630857747
3955,2020,15.4208818408472,0.11174928817905831,1.723272568808041,0.3446545137616082,0.014507281350907874,0.01,0.02901456270181575,0.02,-0.7399284838378595
4033,2020,7.847866502858509,0.11137974982298796,0.8740934077325881,0.17481868154651764,0.02860106228789711,0.02,0.05720212457579422,0.05,-1.1213238651286994
4096,2020,16.92423425765274,0.11082104592195423,1.8755613418612451,0.37511226837224904,0.013329342763692721,0.01,0.026658685527385442,0.02,-0.17513189806130705
4167,2020,14.9496742384537,0.11281959356189973,1.6866161714651493,0.3373232342930299,0.014822578143717612,0.01,0.029645156287435224,0.02,-1.0602019807017298
4185,2020,11.566380503984421,0.11177933998002225,1.2928823786931756,0.2585764757386351,0.019336639134388694,0.01,0.03867327826877739,0.03,0.017877395495949456
