mode,entry_time,exit_time,dir,level,lot,entry,sl0,tp,sl_dist,exit,reason,pnl,r_mult,balance_after,be_moved
historical,2012-04-09 15:15:00,2012-04-09 16:30:00,-1,0,0.53,1.30563,1.30761,1.3006800000000003,0.0019799999999998708,1.30761,sl,-104.93999999999315,-1.0,10397.674999999892,False
historical,2012-04-12 10:45:00,2012-04-12 11:00:00,1,0,0.21,1.31313,1.31066,1.319305,0.0024699999999999722,1.31066,sl,-51.869999999999415,-1.0,10345.804999999893,False
historical,2012-04-17 09:15:00,2012-04-17 11:00:00,1,0,0.47,1.31098,1.3087900000000001,1.316455,0.0021899999999999142,1.316455,tp,257.32499999999516,2.500000000000051,10603.129999999888,True
historical,2012-04-18 14:45:00,2012-04-18 16:30:00,-1,1,2.07,1.30804,1.31008,1.3029400000000004,0.0020399999999998197,1.31008,sl,-422.2799999999627,-1.0,10180.849999999926,False
historical,2012-04-19 11:30:00,2012-04-19 12:15:00,1,0,0.27,1.31386,1.31203,1.318435,0.0018299999999999983,1.31203,sl,-49.40999999999996,-1.0,10131.439999999926,False
historical,2012-04-24 15:15:00,2012-04-25 12:00:00,1,0,0.4,1.31713,1.31464,1.3233549999999996,0.002489999999999881,1.3233549999999996,tp,248.99999999998812,2.5,10380.439999999913,True
historical,2012-04-26 15:30:00,2012-04-26 23:00:00,1,1,0.96,1.32179,1.31963,1.3271899999999999,0.0021599999999999397,1.32189,sl,9.599999999998941,0.046296296296292484,10390.039999999912,True
historical,2012-04-26 16:15:00,2012-04-26 23:00:00,1,2,0.52,1.32311,1.3206200000000001,1.3293349999999997,0.002489999999999881,1.3206200000000001,sl,-129.47999999999382,-1.0,10260.559999999918,False
historical,2012-05-01 08:15:00,2012-05-01 16:00:00,1,0,0.64,1.32538,1.32378,1.32938,0.0016000000000000458,1.32548,sl,6.399999999999295,0.06249999999999132,10266.959999999917,True
historical,2012-05-10 10:15:00,2012-05-10 15:00:00,-1,1,0.84,1.29446,1.29688,1.2884099999999998,0.0024200000000000887,1.29688,sl,-203.28000000000745,-1.0,10063.67999999991,False
historical,2012-05-17 08:45:00,2012-05-17 13:15:00,-1,0,0.23,1.27264,1.2748,1.2672400000000001,0.0021599999999999397,1.2672400000000001,tp,124.19999999999654,2.5,10187.879999999906,False
historical,2012-05-22 09:15:00,2012-05-22 10:30:00,1,1,2.68,1.27959,1.27807,1.2833899999999998,0.0015199999999999658,1.27807,sl,-407.3599999999909,-1.0,9780.519999999915,False
historical,2012-05-29 11:45:00,2012-05-29 17:45:00,-1,0,0.41,1.25401,1.25635,1.24816,0.0023400000000000087,1.24816,tp,239.85000000000542,2.5000000000000475,10020.36999999992,True
historical,2012-06-19 08:30:00,2012-06-19 09:15:00,-1,1,2.04,1.2596,1.26156,1.2547000000000001,0.0019599999999999618,1.26156,sl,-399.8399999999922,-1.0,9620.529999999928,False
historical,2012-06-26 09:00:00,2012-06-26 09:30:00,-1,0,0.41,1.2501,1.2524,1.24435,0.0022999999999999687,1.2524,sl,-94.29999999999872,-1.0,9526.229999999929,False
historical,2012-06-27 08:45:00,2012-06-27 17:15:00,-1,0,0.61,1.2488,1.25035,1.2449249999999994,0.0015500000000001624,1.2449249999999994,tp,236.37500000003152,2.5000000000000715,9762.60499999996,True
historical,2012-06-27 14:15:00,2012-06-28 05:15:00,-1,1,2.29,1.24788,1.24958,1.2436300000000005,0.0016999999999998128,1.24958,sl,-389.29999999995715,-1.0,9373.305000000002,False
historical,2012-07-11 10:15:00,2012-07-11 10:30:00,-1,0,0.6,1.2262,1.22776,1.2223,0.0015600000000000058,1.22776,sl,-93.60000000000035,-1.0,9279.705000000002,False
historical,2012-07-16 09:30:00,2012-07-16 10:45:00,1,0,0.51,1.22368,1.22188,1.22818,0.0018000000000000238,1.22188,sl,-91.80000000000122,-1.0,9187.905,False
historical,2012-07-18 09:15:00,2012-07-18 10:00:00,1,0,0.57,1.22913,1.22754,1.2331050000000001,0.0015899999999999803,1.22754,sl,-90.62999999999887,-1.0,9097.275000000001,False
historical,2012-07-31 09:45:00,2012-07-31 10:00:00,1,0,0.46,1.22776,1.22579,1.232685,0.0019700000000000273,1.22579,sl,-90.62000000000126,-1.0,9006.655,False
historical,2012-07-31 11:00:00,2012-07-31 11:45:00,-1,0,0.43,1.22571,1.22777,1.2205600000000003,0.0020599999999999508,1.22777,sl,-88.57999999999788,-1.0,8918.075000000003,False
historical,2012-08-08 11:30:00,2012-08-09 12:00:00,-1,0,0.4,1.23711,1.23933,1.2315599999999995,0.0022200000000001108,1.2315599999999995,tp,222.00000000001555,2.50000000000005,9140.075000000019,False
historical,2012-08-09 09:15:00,2012-08-09 13:15:00,-1,1,0.74,1.2362,1.2386599999999999,1.2300500000000003,0.0024599999999999067,1.2300500000000003,tp,455.09999999997456,2.499999999999955,9595.174999999994,True
historical,2012-08-13 09:45:00,2012-08-13 11:00:00,-1,2,1.27,1.22776,1.22964,1.2230599999999998,0.0018800000000001038,1.22964,sl,-238.7600000000132,-1.0,9356.41499999998,False
historical,2012-08-15 10:00:00,2012-08-15 16:00:00,-1,0,0.44,1.23216,1.23425,1.2269349999999997,0.0020900000000001473,1.2269349999999997,tp,229.9000000000113,2.4999999999999463,9586.314999999991,True
historical,2012-08-15 11:45:00,2012-08-15 12:15:00,-1,1,2.29,1.23236,1.23403,1.2281849999999999,0.0016700000000000603,1.2281849999999999,tp,956.0750000000091,2.4999999999999334,10542.390000000001,True
historical,2012-08-20 08:15:00,2012-08-20 12:00:00,1,2,1.26,1.23481,1.23272,1.2400349999999998,0.0020899999999999253,1.23272,sl,-263.3399999999906,-1.0,10279.05000000001,False
historical,2012-08-28 08:15:00,2012-08-28 09:45:00,-1,0,0.63,1.24795,1.24957,1.2438999999999996,0.0016200000000001769,1.24957,sl,-102.06000000001114,-1.0,10176.99,False
historical,2012-08-30 10:00:00,2012-08-30 16:15:00,1,0,0.33,1.25504,1.2535,1.2588899999999996,0.0015399999999998748,1.2535,sl,-50.81999999999587,-1.0,10126.170000000004,False
historical,2012-09-03 09:15:00,2012-09-04 02:00:00,1,0,0.53,1.25798,1.25609,1.2627050000000004,0.0018900000000001693,1.25808,sl,5.299999999999416,0.05291005291004234,10131.470000000003,True
historical,2012-10-02 08:30:00,2012-10-02 08:45:00,1,1,2.51,1.29128,1.28967,1.2953049999999997,0.0016099999999998893,1.28967,sl,-404.1099999999722,-1.0,9727.360000000032,False
historical,2012-10-03 08:15:00,2012-10-03 09:30:00,-1,0,0.5,1.28867,1.29059,1.2838700000000003,0.0019199999999999218,1.29059,sl,-95.99999999999609,-1.0,9631.360000000035,False
historical,2012-10-03 09:15:00,2012-10-03 09:15:00,-1,0,0.5,1.28814,1.29005,1.2833650000000003,0.0019099999999998563,1.29005,sl,-95.49999999999281,-1.0,9535.860000000042,False
historical,2012-10-11 08:00:00,2012-10-11 10:00:00,-1,0,0.23,1.28581,1.28788,1.2806349999999997,0.0020700000000000163,1.28788,sl,-47.610000000000376,-1.0,9488.250000000042,False
historical,2012-10-15 08:15:00,2012-10-15 08:45:00,-1,0,0.56,1.29007,1.2917399999999999,1.2858950000000005,0.0016699999999998383,1.2917399999999999,sl,-93.51999999999096,-1.0,9394.73000000005,False
historical,2012-10-18 10:45:00,2012-10-18 16:15:00,1,0,0.23,1.31031,1.30827,1.3154100000000002,0.0020400000000000418,1.30827,sl,-46.92000000000096,-1.0,9347.81000000005,False
historical,2012-10-18 11:15:00,2012-10-18 16:00:00,1,0,0.26,1.31079,1.30901,1.3152399999999997,0.0017799999999998928,1.30901,sl,-46.279999999997216,-1.0,9301.530000000053,False
historical,2012-10-22 09:15:00,2012-10-22 12:00:00,-1,0,0.41,1.30396,1.30619,1.2983850000000001,0.0022299999999999542,1.30619,sl,-91.42999999999812,-1.0,9210.100000000055,False
historical,2012-10-25 11:30:00,2012-10-25 12:45:00,1,0,0.24,1.30145,1.2996,1.3060749999999999,0.0018499999999999073,1.2996,sl,-44.399999999997775,-1.0,9165.700000000057,False
historical,2012-10-31 08:45:00,2012-10-31 12:15:00,1,0,0.45,1.29641,1.29438,1.301485,0.0020299999999999763,1.301485,tp,228.37499999999733,2.5,9394.075000000055,True
historical,2012-11-01 08:15:00,2012-11-01 13:30:00,-1,1,0.96,1.29467,1.2966199999999999,1.2897950000000002,0.0019499999999998963,1.2966199999999999,sl,-187.19999999999004,-1.0,9206.875000000065,False
historical,2012-11-06 16:15:00,2012-11-06 17:30:00,-1,0,0.59,1.27995,1.28151,1.27605,0.0015600000000000058,1.28151,sl,-92.04000000000033,-1.0,9114.835000000065,False
historical,2012-11-14 08:45:00,2012-11-14 20:00:00,1,0,0.49,1.27215,1.27029,1.2767999999999997,0.0018599999999999728,1.2767999999999997,tp,227.8499999999912,2.49999999999994,9342.685000000056,True
historical,2012-11-14 14:30:00,2012-11-15 01:30:00,1,1,1.62,1.27449,1.27219,1.2802399999999998,0.0022999999999999687,1.27219,sl,-372.59999999999496,-1.0,8970.085000000061,False
historical,2012-11-20 11:15:00,2012-11-20 15:30:00,1,0,0.53,1.28056,1.27888,1.2847599999999997,0.0016799999999999038,1.27888,sl,-89.0399999999949,-1.0,8881.045000000066,False
historical,2012-11-28 10:30:00,2012-11-28 18:30:00,-1,0,0.42,1.29182,1.29392,1.28657,0.0020999999999999908,1.29392,sl,-88.1999999999996,-1.0,8792.845000000067,False
historical,2012-11-29 09:00:00,2012-11-29 17:30:00,1,0,0.19,1.29634,1.29409,1.3019650000000003,0.0022500000000000853,1.29644,sl,1.8999999999997907,0.04444444444443787,8794.745000000066,True
historical,2012-12-11 10:30:00,2012-12-11 19:30:00,1,1,1.6,1.29585,1.29366,1.3013249999999998,0.0021899999999999142,1.3013249999999998,tp,875.9999999999835,2.5000000000000506,9670.74500000005,True
historical,2013-01-09 10:30:00,2013-01-09 17:45:00,-1,2,1.36,1.30796,1.30973,1.3035349999999999,0.0017700000000000493,1.30786,sl,13.599999999998504,0.05649717514123515,9684.345000000048,True
historical,2013-01-09 11:00:00,2013-01-10 10:45:00,-1,2,1.06,1.30676,1.30904,1.3010599999999997,0.0022800000000000598,1.30904,sl,-241.68000000000634,-1.0,9442.665000000043,False
historical,2013-01-21 08:45:00,2013-01-22 05:00:00,-1,0,0.59,1.33176,1.33335,1.327785,0.0015899999999999803,1.33335,sl,-93.80999999999884,-1.0,9348.855000000043,False
historical,2013-01-21 09:45:00,2013-01-22 05:00:00,-1,0,0.55,1.33131,1.33298,1.3271349999999997,0.0016700000000000603,1.33298,sl,-91.85000000000332,-1.0,9257.00500000004,False
historical,2013-01-23 15:45:00,2013-01-23 16:15:00,1,0,0.38,1.3338,1.33139,1.3398250000000003,0.0024100000000000232,1.33139,sl,-91.58000000000088,-1.0,9165.425000000037,False
historical,2013-01-29 09:45:00,2013-01-29 11:45:00,1,0,0.41,1.3454,1.34319,1.3509249999999995,0.0022099999999998232,1.34319,sl,-90.60999999999274,-1.0,9074.815000000044,False
historical,2013-02-12 08:45:00,2013-02-12 10:00:00,-1,0,0.41,1.33733,1.3395299999999999,1.33183,0.0021999999999999797,1.3395299999999999,sl,-90.19999999999916,-1.0,8984.615000000045,False
historical,2013-02-18 08:15:00,2013-02-18 10:15:00,-1,0,0.49,1.33366,1.33549,1.329085,0.0018299999999999983,1.33549,sl,-89.66999999999992,-1.0,8894.945000000045,False
historical,2013-02-19 11:00:00,2013-02-19 11:00:00,-1,0,0.51,1.33427,1.336,1.329945,0.0017300000000000093,1.336,sl,-88.23000000000049,-1.0,8806.715000000044,False
historical,2013-03-05 09:00:00,2013-03-05 11:30:00,1,0,0.38,1.30467,1.3024,1.3103449999999999,0.0022699999999999942,1.3024,sl,-86.25999999999979,-1.0,8720.455000000044,False
historical,2013-03-11 09:30:00,2013-03-11 18:00:00,-1,0,0.53,1.30037,1.30199,1.2963200000000001,0.0016199999999999548,1.30199,sl,-85.85999999999761,-1.0,8634.595000000047,False
historical,2013-03-28 09:45:00,2013-03-28 12:30:00,-1,0,0.2,1.27897,1.28103,1.2738200000000002,0.0020599999999999508,1.28103,sl,-41.199999999999015,-1.0,8593.395000000048,False
historical,2013-04-03 14:00:00,2013-04-04 07:00:00,1,0,0.38,1.28287,1.28061,1.2885199999999997,0.0022599999999999287,1.28297,sl,3.7999999999995815,0.04424778761061599,8597.195000000047,True
historical,2013-04-15 10:00:00,2013-04-15 14:15:00,-1,1,1.68,1.30742,1.30946,1.30232,0.0020400000000000418,1.30946,sl,-342.72000000000696,-1.0,8254.47500000004,False
historical,2013-04-22 08:15:00,2013-04-22 09:00:00,-1,0,0.49,1.30575,1.3074299999999999,1.3015500000000002,0.0016799999999999038,1.3074299999999999,sl,-82.31999999999529,-1.0,8172.155000000045,False
historical,2013-04-22 09:30:00,2013-04-23 09:00:00,-1,0,0.37,1.30554,1.30774,1.30004,0.0021999999999999797,1.30774,sl,-81.39999999999925,-1.0,8090.755000000046,False
historical,2013-04-24 14:30:00,2013-04-24 19:00:00,-1,0,0.37,1.29957,1.3017,1.2942449999999994,0.0021300000000001873,1.3017,sl,-78.81000000000694,-1.0,8011.945000000039,False
historical,2013-04-25 10:15:00,2013-04-25 14:15:00,1,0,0.22,1.30421,1.30246,1.3085850000000003,0.0017500000000001403,1.3085850000000003,tp,96.25000000000527,2.499999999999936,8108.195000000044,True
historical,2013-04-29 08:15:00,2013-04-29 09:45:00,1,1,1.91,1.30575,1.30406,1.309975,0.0016899999999999693,1.309975,tp,806.9749999999854,2.5000000000000004,8915.17000000003,True
historical,2013-04-30 15:15:00,2013-04-30 15:30:00,1,2,1.1,1.30851,1.30649,1.3135600000000003,0.002020000000000133,1.3135600000000003,tp,555.5000000000243,2.499999999999945,9470.670000000053,True
historical,2013-05-02 10:15:00,2013-05-02 13:45:00,1,2,0.6,1.31674,1.31478,1.32164,0.0019599999999999618,1.31478,sl,-117.59999999999769,-1.0,9353.070000000054,False
historical,2013-05-06 10:45:00,2013-05-06 16:15:00,-1,0,0.61,1.31067,1.3122,1.306845,0.0015300000000000313,1.306845,tp,233.324999999998,2.4999999999999276,9586.395000000051,False
historical,2013-05-07 08:15:00,2013-05-07 12:00:00,-1,1,2.45,1.30807,1.30963,1.30417,0.0015600000000000058,1.30963,sl,-382.20000000000147,-1.0,9204.19500000005,False
historical,2013-05-14 09:15:00,2013-05-14 09:30:00,1,0,0.58,1.30123,1.29965,1.3051800000000005,0.0015800000000001369,1.29965,sl,-91.64000000000793,-1.0,9112.555000000042,False
historical,2013-05-14 11:00:00,2013-05-14 11:00:00,-1,0,0.53,1.29949,1.3012,1.2952150000000002,0.0017099999999998783,1.3012,sl,-90.62999999999356,-1.0,9021.925000000048,False
historical,2013-05-21 11:30:00,2013-05-21 12:15:00,1,0,0.38,1.28854,1.28622,1.2943400000000003,0.0023200000000000998,1.28622,sl,-88.16000000000379,-1.0,8933.765000000045,False
