entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
2789,2808,107.16713285235168,stop,2788,107.148,2.8132852351689053,1.9132852351689054,0.11364241430107447,16.83601362163964
2835,2835,107.4797616917499,stop,2834,107.627,-13.823830825009509,-14.72383082500951,-1.0000000000000044,14.723830825009445
2955,2960,107.07543196577876,stop,2954,107.175,-9.056803422123494,-9.956803422123494,-1.0000000000000115,9.956803422123379
3003,3007,107.0892930932715,stop,3002,107.205,-10.67069067285047,-11.57069067285047,-0.9999999999999565,11.570690672850974
3050,3050,107.18728812919835,stop,3049,107.278,-8.17118708016551,-9.07118708016551,-0.9999999999999963,9.071187080165544
3087,3087,107.76007975898786,stop,3086,107.879,-10.992024101214781,-11.892024101214782,-1.0000000000000424,11.892024101214279
3097,3097,107.98895205760523,stop,3096,108.099,-10.104794239477144,-11.004794239477144,-0.9999999999999387,11.00479423947782
3169,3174,107.62025159447542,stop,3168,107.669,-3.9748405524576924,-4.874840552457693,-1.000000000000046,4.874840552457469
3202,3204,107.6595399358552,stop,3201,107.744,-7.546006414480644,-8.446006414480644,-1.0000000000000657,8.44600641448009
3302,3302,107.19764368376669,stop,3301,107.272,-6.535631623331994,-7.435631623331995,-1.0000000000000373,7.435631623331718
3313,3313,107.17645133924385,stop,3312,107.256,-7.054866075614541,-7.954866075614541,-1.0000000000000309,7.954866075614296
3378,3388,107.21691878824261,stop,3377,107.31700000000001,-9.108121175739825,-10.008121175739825,-0.9999999999999964,10.008121175739861
3409,3412,107.29766061019514,stop,3408,107.392,-8.5339389804858,-9.4339389804858,-1.000000000000067,9.433938980485168
3606,3607,105.15526999433008,stop,3605,105.286,-12.173000566991732,-13.073000566991732,-0.9999999999999675,13.073000566992157
3638,3650,105.8115881207272,stop,3637,105.687,13.358812072719672,12.458812072719672,0.5663130635821932,21.999866988608556
3755,3756,105.56633484869424,stop,3754,105.67,-9.46651513057617,-10.36651513057617,-1.000000000000002,10.366515130576149
