entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
23809,23815,150.5461825587507,stop,23808,150.331,-20.11825587507019,-21.51825587507019,-1.023788843516515,21.01825587506812
23845,23846,149.57858140362984,stop,23844,149.38799999999998,-17.658140362985364,-19.058140362985363,-1.0269423546875065,18.55814036298528
23992,24024,150.6757428213683,stop,23991,151.673,101.12571786317233,99.72571786317232,7.356367793219587,13.55638008679911
24038,24038,150.99059173778065,stop,24037,150.762,-21.4591737780637,-22.8591737780637,-1.0223621858733793,22.359173778063454
24081,24096,149.964,stop,24080,149.76899999999998,-18.10000000000116,-19.500000000001158,-0.9435800210969671,20.665973806155055
24099,24138,147.97474254920465,stop,24098,148.999,103.82574507953564,102.42574507953563,3.9081464271120776,26.20826701092238
24218,24218,149.24714590149213,stop,24217,149.09699999999998,-13.614590149214223,-15.014590149214223,-1.0344480963540912,14.51459014921396
24241,24241,148.33101050409763,stop,24240,148.12699999999998,-19.001050409764275,-20.401050409764274,-1.025124301969264,19.901050409763823
24265,24266,147.05944544097636,stop,24264,146.783,-26.244544097636435,-27.644544097636434,-1.0184199078166147,27.144544097633982
24329,24343,146.97403221249326,stop,24328,146.987,2.6967787506748664,1.2967787506748665,0.03716554201195846,34.89196391263747
24410,24426,143.3107171852312,stop,24409,146.873,357.62828147688026,356.2282814768803,19.153148134332994,18.598941488805327
24494,24511,145.91430544034915,stop,24493,145.63199999999998,-26.83054403491667,-28.23054403491667,-0.9467908290254409,29.817086487809757
24524,24551,142.13780934230354,stop,24523,143.125,100.11906576964691,98.7190657696469,2.6304662208457965,37.529113655717246
24650,24655,143.2761957584969,stop,24649,143.015,-24.719575849690045,-26.119575849690044,-1.0195163262239486,25.619575849688335
24673,24674,142.44540665422485,stop,24672,142.176,-25.54066542248563,-26.94066542248563,-1.0189102653813988,26.440665422485655
24721,24727,142.357265561853,stop,24720,142.25799999999998,-8.52655618530207,-9.92655618530207,-1.0530416400404294,9.42655618530048
24761,24784,141.0967428760376,stop,24760,142.041,95.82571239623974,94.42571239623973,4.914425182899202,19.213989201588475
24953,24954,144.1719713618135,stop,24952,143.88299999999998,-27.4971361813499,-28.8971361813499,-1.01760740931088,28.39713618134811
24962,24965,143.7331914062747,stop,24961,143.46599999999998,-25.319140627470915,-26.719140627470914,-1.0190700376914184,26.219140627468494
25036,25037,145.2024494715024,stop,25035,144.902,-28.644947150240796,-30.044947150240795,-1.0169233675544969,29.544947150239114
25178,25181,148.04878339369097,stop,25177,147.846,-18.878339369095443,-20.27833936909544,-1.0252801810440493,19.778339369094095
25207,25207,147.40892747404607,stop,25206,147.111,-28.392747404606666,-29.792747404606665,-1.0170690715041422,29.292747404604697
25238,25238,147.0188702308495,stop,25237,146.753,-25.18702308495051,-26.58702308495051,-1.0191666177613374,26.08702308495009
25317,25335,147.62366063231144,stop,25316,147.438,-17.166063231144335,-18.566063231144334,-1.027676201151558,18.066063231142465
25359,25364,146.91163563890535,stop,25358,146.624,-27.363563890534692,-28.76356389053469,-1.0176906211098289,28.26356389053382
25385,25391,146.51026389549662,stop,25384,146.17,-32.62638954966235,-34.02638954966235,-1.0149136249598165,33.52638954966198
25456,25476,148.25401217954183,stop,25455,148.081,-15.901217954183267,-17.301217954183265,-0.8894443211372497,19.451715574575605
25545,25550,149.25237022063016,stop,25544,149.131,-10.737022063014479,-12.137022063014479,-1.0429663188137666,11.637022063012258
25609,25622,150.04390833638726,stop,25608,150.265,23.509166361273515,22.109166361273516,1.4054948984250197,15.730520534829955
25657,25671,150.07293881960223,stop,25656,149.92399999999998,-13.49388196022403,-14.89388196022403,-1.0347369807105775,14.393881960221488
25695,25697,149.9377122755909,stop,25694,149.802,-12.17122755909088,-13.57122755909088,-1.0382519543586282,13.071227559089351
25809,25810,150.2740593619184,stop,25808,150.15699999999998,-10.30593619184117,-11.70593619184117,-1.0446192081983383,11.20593619184016
25850,25865,149.93051915611707,stop,25849,150.19899999999998,28.248084388292227,26.84808438829223,2.1436083154131547,12.524715543995073
25897,25897,150.134641866777,stop,25896,149.96599999999998,-15.464186677701264,-16.864186677701262,-1.0305545279976103,16.364186677699372
25936,25936,150.1188972173032,stop,25935,149.968,-13.68972173032148,-15.08972173032148,-1.0342707016106245,14.589721730319651
25952,25952,149.68941595247097,stop,25951,149.521,-15.441595247096984,-16.841595247096983,-1.030596768090413,16.341595247094244
25969,26017,146.881,time,25968,148.88,201.30000000000052,199.90000000000052,10.236970991028313,19.52726057104128
26209,26213,150.85090898679502,stop,26208,150.608,-22.890898679500538,-24.290898679500536,-1.0210164402251785,23.790898679499556
26314,26329,151.47352574747464,stop,26313,151.351,-10.852574747462995,-12.252574747462996,-0.670829287304211,18.26481785954977
26425,26425,151.63099764002433,stop,26424,151.541,-7.599764002432607,-8.999764002432608,-1.0588251626585612,8.499764002430265
26467,26467,151.3154376023822,stop,26466,151.18699999999998,-11.443760238219625,-12.843760238219625,-1.0405062955170528,12.343760238218692
26473,26473,151.05288935601303,stop,26472,150.89499999999998,-14.388935601303388,-15.788935601303388,-1.0327033884530283,15.288935601300718
26535,26535,151.73190283158664,stop,26534,151.63799999999998,-7.990283158665079,-9.39028315866508,-1.0562411782704064,8.890283158664252
