entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
10184,10189,109.87335900770884,stop,10183,109.908,-2.564099229115868,-3.464099229115868,-0.41431646677265127,8.360998190826749
10237,10237,109.90288741574803,stop,10236,109.994,-8.211258425197343,-9.111258425197343,-1.0000000000000242,9.111258425197123
10256,10258,110.07854986455742,stop,10255,110.171,-8.345013544258961,-9.245013544258962,-0.9999999999999568,9.245013544259361
10338,10356,110.1544453760154,stop,10337,109.999,16.444537601540787,15.544537601540787,1.3958259785261682,11.136443826582187
10368,10368,110.00905078787854,stop,10367,110.101,-8.294921212146278,-9.194921212146278,-1.0000000000000278,9.194921212146022
10452,10471,110.25537363656188,stop,10451,110.034,23.037363656187893,22.137363656187894,3.236316678514746,6.840295884254278
10553,10572,109.97737356810892,stop,10552,110.008,-2.1626431891078823,-3.0626431891078822,-0.453456482316247,6.7539958265983095
10636,10658,109.8657389596608,stop,10635,109.852,2.2738959660799196,1.3738959660799197,0.1687138382500354,8.143350778634968
10740,10760,110.3193989821617,stop,10739,110.035,29.339898216170468,28.43989821617047,2.7749886163314885,10.24865401205421
10791,10814,111.26291948145553,stop,10790,110.991,28.091948145552692,27.191948145552693,2.3197087205986,11.722139035859565
10839,10861,111.76709711909047,stop,10838,111.921,-14.490288090954095,-15.390288090954096,-0.999999999999996,15.390288090954156
10946,10952,111.48959537393621,stop,10945,111.592,-9.340462606378708,-10.240462606378708,-1.0000000000000588,10.240462606378104
11006,11046,113.13166580954427,stop,11005,111.864,127.66658095442693,126.76658095442693,9.633505242917318,13.158925827919948
11053,11053,113.50611697788582,stop,11052,113.669,-15.388302211417226,-16.288302211417225,-1.0000000000000129,16.28830221141701
11115,11126,114.05890364316123,stop,11114,113.923,14.49036431612285,13.59036431612285,1.1550983472554102,11.765547365221716
11285,11307,114.00269497445,stop,11284,113.951,6.069497445000138,5.169497445000138,0.4999524357434244,10.339978516782592
11365,11366,113.75954002655502,stop,11364,113.885,-11.645997344498937,-12.545997344498938,-1.0000000000000002,12.545997344498936
11380,11393,114.0906612239902,stop,11379,114.208,-10.833877600980202,-11.733877600980202,-1.0000000000000464,11.733877600979659
11558,11581,113.81119366182199,stop,11557,113.452,36.819366182199076,35.91936618219908,2.8310663635841022,12.687574775437449
11648,11648,114.17799983653752,stop,11647,114.274,-8.700016346247708,-9.600016346247708,-0.9999999999999942,9.600016346247763
11772,11792,114.83551317618341,stop,11771,114.97,-12.548682381658693,-13.448682381658694,-0.761921173546146,17.651015418124707
11960,11962,113.23704714781297,stop,11959,113.385,-13.89528521870318,-14.79528521870318,-0.9999999999999502,14.795285218703919
12005,12011,113.53218919933443,stop,12004,113.65,-10.881080066558013,-11.781080066558014,-1.0000000000000573,11.781080066557339
12040,12041,113.72778014607015,stop,12039,113.893,-15.621985392985493,-16.521985392985492,-0.999999999999962,16.521985392986117
12143,12150,113.6629096086608,stop,12142,113.751,-7.9090391339207144,-8.809039133920715,-1.0000000000000535,8.809039133920244
12254,12284,114.08453149785133,stop,12253,113.773,32.05314978513343,31.15314978513343,3.1978350823172876,9.741950095362183
12305,12315,114.3315230085072,stop,12304,114.422,-8.14769914927922,-9.04769914927922,-0.9999999999999676,9.047699149279513
12401,12441,115.02315063451816,stop,12400,114.985,4.715063451816093,3.815063451816093,0.3585767420248958,10.639461528576257
12458,12465,115.15395605181706,stop,12457,115.217,-5.404394818293667,-6.304394818293668,-0.8238307936549335,7.652536014494139
12482,12505,116.00939873129335,stop,12481,115.425,59.33987312933482,58.43987312933482,6.32604746431464,9.2379757595869
12730,12734,114.52008285610506,stop,12729,114.67,-14.091714389493859,-14.99171438949386,-0.9999999999999731,14.991714389494263
12876,12924,115.645,time,12875,114.206,144.79999999999933,143.89999999999932,14.152187611677814,10.168039312965215
13021,13022,114.74145950756424,stop,13020,114.85,-9.954049243575014,-10.854049243575014,-1.000000000000042,10.85404924357456
13040,13041,115.0061856457313,stop,13039,115.111,-9.581435426869689,-10.48143542686969,-1.0000000000000282,10.481435426869394
13085,13089,115.31060238085581,stop,13084,115.412,-9.239761914419375,-10.139761914419376,-1.0000000000000155,10.13976191441922
13134,13143,115.9432598434144,stop,13133,115.623,32.92598434143912,32.02598434143912,3.825269796298608,8.372215829698593
13480,13506,115.49695422545932,stop,13479,115.573,-6.704577454067362,-7.604577454067362,-0.5476701564666077,13.8853237925719
13566,13567,115.38982001297676,stop,13565,115.503,-10.417998702324383,-11.317998702324383,-1.0000000000000333,11.317998702324006
13592,13592,115.78743720896428,stop,13591,115.891,-9.45627910357274,-10.35627910357274,-0.9999999999999821,10.356279103572925
13619,13620,115.88138541169027,stop,13618,115.994,-10.36145883097248,-11.261458830972481,-1.0000000000000147,11.261458830972316
13634,13682,118.305,time,13633,116.298,201.60000000000053,200.70000000000053,17.048193394309532,11.772508403558565
13722,13763,119.14804552139168,stop,13721,118.487,67.00455213916854,66.10455213916853,4.099789949587308,16.123887553269096
13973,13973,122.35050438599494,stop,13972,122.609,-24.949561400505615,-25.849561400505614,-1.000000000000007,25.849561400505433
14043,14049,123.71018864105345,stop,14042,123.898,-17.881135894654676,-18.781135894654675,-0.9999999999999795,18.78113589465506
14172,14175,125.62406183931726,stop,14171,125.841,-20.793816068272974,-21.693816068272973,-0.9999999999999704,21.693816068273616
14419,14453,130.4009703856203,stop,14418,128.34799999999998,206.1970385620299,205.29703856202988,8.439601768306874,24.32544143646436
14561,14563,130.16245421613843,stop,14560,130.42499999999998,-25.354578386156845,-26.254578386156844,-1.0000000000000682,26.254578386155057
14571,14575,130.37712736465326,stop,14570,130.63899999999998,-25.287263534673343,-26.187263534673342,-1.000000000000106,26.187263534670567
14595,14604,130.7813738978094,stop,14594,130.873,-8.262610219060207,-9.162610219060207,-0.464495159080915,19.725954167509595
14676,14676,129.2460525353075,stop,14675,129.49699999999999,-24.194746469248685,-25.094746469248683,-1.000000000000101,25.094746469246147
14890,14910,127.80730759967129,stop,14889,127.294,52.23075996712936,51.33075996712936,3.3617297304518137,15.269151324735002
14930,14961,129.71470985072634,stop,14929,129.107,61.670985072632334,60.770985072632335,3.0364720172154556,20.013681907189554
