entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
5340,5353,105.0243473315008,stop,5339,104.212,82.13473315008031,81.2347331500803,4.988868589369421,16.28319762183757
5385,5386,105.37227025857085,stop,5384,105.517,-13.572974142914518,-14.472974142914518,-0.9999999999999496,14.472974142915248
5583,5585,104.27741237276817,stop,5582,104.053,23.34123727681714,22.44123727681714,2.640196109071225,8.499837265767193
5716,5719,104.33415998612456,stop,5715,104.441,-9.784001387544095,-10.684001387544095,-0.9999999999999875,10.68400138754423
5744,5750,104.47815702008728,stop,5743,104.57000000000001,-8.284297991272638,-9.184297991272638,-1.0000000000000717,9.184297991271979
5883,5893,104.35464415159427,stop,5882,104.436,-7.235584840573495,-8.135584840573495,-1.0000000000000768,8.135584840572871
5953,5962,104.01199434250711,stop,5952,104.112,-9.100565749288592,-10.000565749288592,-0.999999999999976,10.000565749288832
6056,6056,103.50015682012969,stop,6055,103.607,-9.784317987030988,-10.684317987030989,-1.000000000000001,10.684317987030976
6130,6141,103.58736760078118,stop,6129,103.661,-6.463239921882291,-7.3632399218822915,-0.9999999999999362,7.363239921882762
6180,6180,103.636863771808,stop,6179,103.701,-5.513622819199782,-6.413622819199782,-0.9999999999999154,6.413622819200325
6350,6355,103.07952248283952,stop,6349,103.183,-9.447751716048458,-10.347751716048458,-0.8881832849764248,11.650468874026513
6555,6555,103.98292070664228,stop,6554,104.061,-6.907929335773133,-7.807929335773133,-1.0000000000000695,7.807929335772591
6708,6739,104.17550351996803,stop,6707,103.844,34.05035199680384,33.15035199680384,5.027327622503289,6.594030563756473
6745,6756,104.62318334439007,stop,6744,104.468,16.4183344390068,15.518334439006798,1.6426035825475047,9.447400823843022
6844,6872,105.44175825904831,stop,6843,105.125,32.57582590483139,31.67582590483139,5.2217716333362345,6.066107085689122
7016,7041,105.36983581465081,stop,7015,105.19,18.883581465081534,17.983581465081535,2.2503265123900125,7.991543167654212
7136,7137,105.7154402334014,stop,7135,105.825,-10.055976659860733,-10.955976659860733,-0.9999999999999588,10.955976659861184
7202,7202,106.0182670908337,stop,7201,106.134,-10.673290916629696,-11.573290916629697,-0.9999999999999953,11.573290916629752
7273,7274,106.78055020182772,stop,7272,106.888,-9.84497981722825,-10.74497981722825,-1.0000000000000628,10.744979817227575
7307,7309,106.87929002379771,stop,7306,106.96,-7.1709976202285475,-8.070997620228548,-0.9999999999999972,8.070997620228571
7328,7358,108.15177886991542,stop,7327,107.168,99.27788699154121,98.3778869915412,11.858440655935764,8.296022204428537
7381,7381,108.58043298317843,stop,7380,108.69200000000001,-10.25670168215811,-11.15670168215811,-0.9999999999999812,11.15670168215832
7471,7497,109.00842127301785,stop,7470,108.869,14.842127301784558,13.942127301784558,1.2458562835150992,11.190799040197307
7670,7672,108.77671543080895,stop,7669,108.888,-10.22845691910561,-11.128456919105611,-0.9999999999999767,11.12845691910587
7705,7705,109.1915384581736,stop,7704,109.281,-8.046154182640919,-8.94615418264092,-1.0000000000000673,8.946154182640317
7777,7777,110.58909476347702,stop,7776,110.702,-10.390523652297645,-11.290523652297646,-1.0000000000000075,11.29052365229756
8257,8258,108.81943870144343,stop,8256,108.924,-9.556129855657503,-10.456129855657503,-1.0000000000000275,10.456129855657215
8294,8294,109.0594381628217,stop,8293,109.201,-13.256183717828662,-14.156183717828663,-0.9999999999999857,14.156183717828865
8319,8340,109.3861183958322,stop,8318,109.294,10.111839583220217,9.211839583220216,0.6777058137344738,13.592681952156646
8752,8799,109.84737924013642,stop,8751,109.11,74.63792401364202,73.73792401364202,7.950756954851458,9.274327517790368
8862,8869,109.64197611267717,stop,8861,109.723,-7.202388732282827,-8.102388732282828,-1.0000000000000446,8.102388732282465
8893,8915,110.09361410526726,stop,8892,109.971,13.161410526726058,12.261410526726058,1.3866951076678489,8.842182004483568
8991,9006,109.49904085274748,stop,8990,109.604,-9.595914725251475,-10.495914725251476,-0.9999999999999439,10.495914725252064
9062,9103,109.98492007331775,stop,9061,109.921,7.292007331774641,6.392007331774641,0.7348606538198985,8.698257688104784
9115,9115,110.40229893474174,stop,9114,110.514,-10.270106525825895,-11.170106525825895,-1.0000000000000329,11.17010652582553
9218,9218,110.74421108990944,stop,9217,110.837,-8.378891009056133,-9.278891009056133,-1.0000000000000717,9.278891009055469
9327,9368,111.43611903935937,stop,9326,110.981,46.41190393593746,45.51190393593746,4.16033016574183,10.939493290870153
9649,9654,109.851014341352,stop,9648,109.967,-10.698565864800003,-11.598565864800003,-1.000000000000048,11.598565864799447
9879,9898,109.44427401965025,stop,9878,109.572,-11.872598034975113,-12.772598034975113,-0.8373033276675305,15.25444556700335
9913,9918,109.78350949262766,stop,9912,109.872,-7.949050737234131,-8.849050737234132,-1.0000000000000464,8.849050737233721
9985,9986,110.61567910586763,stop,9984,110.682,-5.732089413237418,-6.632089413237418,-1.0000000000000495,6.63208941323709
10095,10125,109.7542517247931,stop,10094,109.602,16.125172479308958,15.225172479308958,1.215611746257647,12.524700033691518
10130,10134,110.01181066895094,stop,10129,110.116,-9.518933104905614,-10.418933104905614,-0.9999999999999453,10.418933104906184
10255,10258,110.0627460079849,stop,10254,110.152,-8.025399201510197,-8.925399201510197,-1.0000000000000133,8.925399201510078
10336,10337,109.94483769289882,stop,10335,110.06,-10.616230710118657,-11.516230710118657,-0.9999999999999727,11.516230710118972
10345,10356,110.1544453760154,stop,10344,110.191,-2.7554623984599402,-3.65546239845994,-0.4024708882633741,9.082551074024094
10447,10471,110.25537363656188,stop,10446,109.928,33.63736365618877,32.73736365618877,5.194904535048677,6.301821994094069
10542,10549,109.97997675129315,stop,10541,110.043,-5.402324870685504,-6.302324870685505,-0.99999999999995,6.30232487068582
10634,10636,109.8128581803188,stop,10633,109.899,-7.714181968120215,-8.614181968120215,-0.9999999999999228,8.61418196812088
10723,10723,109.75240229891051,stop,10722,109.865,-10.359770108948396,-11.259770108948397,-0.9999999999999863,11.259770108948551
10730,10731,109.79723274730556,stop,10729,109.893,-8.676725269444319,-9.576725269444319,-1.000000000000004,9.576725269444282
10825,10826,111.53447621154776,stop,10824,111.658,-11.452378845224587,-12.352378845224587,-0.999999999999986,12.352378845224761
10945,10952,111.54410271039286,stop,10944,111.647,-9.389728960714194,-10.289728960714195,-0.999999999999936,10.289728960714852
11017,11046,113.13166580954427,stop,11016,112.307,83.36658095442715,82.46658095442714,8.48337644036609,9.72096211150432
11184,11185,114.4520221749208,stop,11183,114.553,-9.197782507919783,-10.097782507919783,-1.0000000000000315,10.097782507919463
11283,11307,114.00269497445,stop,11282,113.931,8.06949744499974,7.16949744499974,0.6569903237111682,10.912637806446076
11364,11364,113.75519695167463,stop,11363,113.876,-11.180304832537047,-12.080304832537047,-0.9999999999999823,12.08030483253726
11450,11456,114.09910026784766,stop,11449,114.218,-10.989973215234272,-11.889973215234273,-1.0000000000000555,11.889973215233614
11570,11572,113.94605228062964,stop,11569,114.073,-11.79477193703491,-12.69477193703491,-1.0000000000000127,12.694771937034748
11593,11599,114.15590864577524,stop,11592,114.256,-9.109135422475845,-10.009135422475845,-1.000000000000041,10.009135422475433
11642,11642,114.20073546398943,stop,11641,114.3,-9.026453601056517,-9.926453601056517,-1.000000000000027,9.926453601056249
11751,11767,114.7675549566323,stop,11750,114.617,15.955495663229158,15.055495663229157,0.974286982550012,15.452834670770457
11785,11786,115.06343768842463,stop,11784,115.207,-13.456231157536536,-14.356231157536536,-1.000000000000038,14.356231157535992
11959,11965,113.2033584668755,stop,11958,113.354,-14.164153312449912,-15.064153312449912,-0.9999999999999692,15.064153312450376
12036,12054,113.59695204418469,stop,12035,113.706,-10.004795581531312,-10.904795581531312,-0.6845958246245198,15.928808194984631
12128,12129,113.62450598358551,stop,12127,113.72,-8.649401641449117,-9.549401641449117,-0.9999999999999709,9.549401641449395
12246,12247,113.63631503284117,stop,12245,113.737,-9.168496715882668,-10.068496715882668,-0.9999999999999396,10.068496715883276
12273,12275,114.21121308972164,stop,12272,114.306,-8.578691027835816,-9.478691027835817,-0.999999999999967,9.47869102783613
12345,12373,114.73696730291836,stop,12344,114.636,10.996730291836343,10.096730291836343,1.5406597241089632,6.553510897856281
12393,12395,114.92691859037627,stop,12392,114.995,-5.908140962372954,-6.8081409623729545,-1.0000000000000628,6.808140962372527
12457,12457,115.21212653522853,stop,12456,115.287,-6.5873464771470935,-7.487346477147094,-0.9999999999999402,7.487346477147542
12723,12729,114.65444242574469,stop,12722,114.763,-9.95575742553143,-10.855757425531431,-1.0000000000000353,10.855757425531047
12850,12853,113.92608144522974,stop,12849,114.062,-12.691855477025626,-13.591855477025627,-1.0000000000000495,13.591855477024955
13020,13022,114.74372562353074,stop,13019,114.843,-9.027437646926728,-9.927437646926728,-1.0000000000000278,9.927437646926453
13083,13090,115.28560986182093,stop,13082,115.392,-9.739013817906539,-10.63901381790654,-1.0000000000000215,10.63901381790631
13215,13216,115.67640037688685,stop,13214,115.823,-13.759962311314666,-14.659962311314667,-1.0000000000000302,14.659962311314226
13334,13336,115.0005777723425,stop,13333,115.128,-11.84222276575042,-12.742222765750421,-1.000000000000016,12.742222765750219
13384,13384,115.41548319518878,stop,13383,115.612,-18.751680481121014,-19.651680481121012,-0.9999999999999662,19.651680481121673
13410,13411,115.60776067952507,stop,13409,115.759,-14.223932047492838,-15.123932047492838,-1.0000000000000393,15.123932047492245
13475,13506,115.49695422545932,stop,13474,115.285,22.09542254593231,21.19542254593231,1.795949457059245,11.801792340324816
13561,13598,115.62069232413403,stop,13560,115.454,17.569232413403313,16.669232413403314,1.3503876655246556,12.344034856780883
13633,13681,118.324,time,13632,116.327,200.60000000000002,199.70000000000002,17.044270063648998,11.716547511524606
13739,13763,119.14804552139168,stop,13738,119.083,7.404552139168175,6.504552139168174,0.4878976218745554,13.331797179451257
13777,13777,119.82898621551146,stop,13776,119.953,-11.501378448853927,-12.401378448853928,-0.9999999999999695,12.401378448854306
13830,13849,121.90248921031818,stop,13829,121.447,46.44892103181775,45.54892103181775,2.845394039649808,16.00794842370008
13874,13881,124.05872168496377,stop,13873,122.979,108.87216849637724,107.97216849637724,4.669854073943375,23.121101170770004
13971,13973,122.39062047133142,stop,13970,122.663,-26.33795286685796,-27.23795286685796,-0.9999999999999843,27.23795286685839
14024,14025,122.74732994748985,stop,14023,122.914,-15.767005251015576,-16.667005251015574,-0.9999999999999704,16.667005251016068
14041,14042,123.66866848311524,stop,14040,123.839,-16.133151688475778,-17.033151688475776,-1.0000000000000044,17.0331516884757
14101,14103,124.26864838599211,stop,14100,124.405,-12.735161400789252,-13.635161400789253,-0.999999999999977,13.635161400789567
14167,14171,125.93889612965762,stop,14166,126.14,-19.210387034237897,-20.110387034237895,-1.000000000000021,20.11038703423747
14209,14227,126.31607352861595,stop,14208,126.313,1.2073528615943019,0.30735286159430186,0.016795953097068984,18.29922123609271
14257,14282,128.62260038383596,stop,14256,127.318,131.36003838359613,130.46003838359613,9.108602968684863,14.322727517283855
14425,14453,130.4009703856203,stop,14424,128.827,158.29703856202855,157.39703856202854,6.723823877331048,23.408858029830732
14560,14563,130.14964300199526,stop,14559,130.416,-25.73569980047523,-26.63569980047523,-1.0000000000000189,26.635699800474725
14570,14571,130.5037525465497,stop,14569,130.766,-25.324745345031374,-26.224745345031373,-1.0000000000000515,26.224745345030026
14786,14786,127.7626290656023,stop,14785,127.969,-19.737093439769637,-20.637093439769636,-1.0000000000000022,20.637093439769586
14833,14833,127.26466132501153,stop,14832,127.459,-18.5338674988472,-19.4338674988472,-1.0000000000000187,19.433867498846833
14905,14906,128.0282086308168,stop,14904,128.201,-16.379136918320114,-17.279136918320113,-1.0000000000001261,17.27913691831793
14929,14961,129.71470985072634,stop,14928,128.92299999999997,80.07098507263493,79.17098507263492,4.145218875232659,19.099349746204005
14977,14977,130.63494324622584,stop,14976,130.83599999999998,-19.205675377415332,-20.10567537741533,-1.0000000000000422,20.10567537741448
15025,15038,133.62704238939196,stop,15024,133.07899999999998,55.70423893919667,54.80423893919667,2.545057454569998,21.53359596687618
15097,15097,134.72515129703794,stop,15096,134.969,-23.48487029620685,-24.38487029620685,-1.0000000000000917,24.38487029620461
15139,15144,134.94164346200432,stop,15138,135.253,-30.235653799567785,-31.135653799567784,-1.0000000000000095,31.135653799567493
15202,15250,135.801,time,15201,134.78199999999998,102.79999999999916,101.89999999999915,1.7816937769423695,57.19276865571899
15348,15349,135.21812919792612,stop,15347,135.444,-21.687080207388476,-22.587080207388475,-1.0000000000001084,22.587080207386027
15394,15413,136.42980629537882,stop,15393,136.528,-8.919370462118081,-9.819370462118082,-0.4162589693151959,23.58957088245406
15481,15488,135.86993106196132,stop,15480,136.05499999999998,-17.606893803866797,-18.506893803866795,-1.000000000000046,18.506893803865943
15536,15538,135.884199998369,stop,15535,136.13799999999998,-24.48000016309777,-25.38000016309777,-1.0000000000000757,25.38000016309585
15565,15566,136.15210702828568,stop,15564,136.432,-27.08929717143178,-27.98929717143178,-1.000000000000015,27.98929717143136
15578,15578,136.8656834870398,stop,15577,137.11399999999998,-23.931651296018686,-24.831651296018684,-1.0000000000000726,24.83165129601688
15637,15638,137.37374726972354,stop,15636,137.59099999999998,-20.825273027645608,-21.725273027645606,-1.0000000000000044,21.72527302764551
15649,15678,138.70542372828572,stop,15648,137.92299999999997,79.14237282857357,78.24237282857356,3.4088306940914523,22.95284801447944
15768,15769,138.26820843925543,stop,15767,138.426,-14.879156074457,-15.779156074457001,-1.0000000000000482,15.77915607445624
15865,15867,136.89198215131532,stop,15864,137.07299999999998,-17.201784868467485,-18.101784868467483,-1.0000000000000466,18.101784868466638
15985,15986,133.4090139624657,stop,15984,133.802,-38.39860375342994,-39.29860375342994,-1.0000000000000169,39.29860375342927
16045,16067,134.72627288722987,stop,16044,134.682,5.327288722986623,4.4272887229866225,0.1121688476448445,39.46986008989377
16232,16242,134.82845543129892,stop,16231,134.802,3.545543129891371,2.645543129891371,0.12476480712473746,21.204241731776236
16265,16303,136.8349083223329,stop,16264,135.648,119.59083223328832,118.69083223328832,4.568744901778246,25.978870518047852
16407,16407,137.02685268183802,stop,16406,137.30599999999998,-27.014731816197468,-27.914731816197467,-1.0000000000000304,27.914731816196618
16417,16428,138.26554797368888,stop,16416,138.385,-11.04520263111226,-11.945202631112261,-0.4759742299094655,25.096322196654103
16455,16455,138.6378802237379,stop,16454,138.897,-25.011977626209614,-25.911977626209612,-1.000000000000097,25.9119776262071
16486,16524,139.9310745180849,stop,16485,139.077,86.30745180848862,85.40745180848862,4.082147827870134,20.922184940335704
16565,16601,143.93703845459135,stop,16564,140.93099999999998,301.5038454591348,300.60384545913485,19.436437694996492,15.46599485853928
16693,16693,143.97599682479756,stop,16692,144.416,-43.10031752024486,-44.000317520244856,-1.0000000000000293,44.00031752024357
16829,16830,143.85325768915106,stop,16828,144.027,-16.47423108489363,-17.37423108489363,-1.0000000000000902,17.37423108489206
17017,17021,144.78448850449044,stop,17016,144.78799999999998,0.5488504490443802,-0.35114955095561984,-0.022985016785631786,15.277324103375364
17185,17221,146.96390588903964,stop,17184,146.135,83.79058890396323,82.89058890396322,5.03493427809503,16.46309253024151
17241,17289,148.7904576559457,stop,17240,147.694,110.54576559456848,109.64576559456847,5.212349229203382,21.035767323542505
17329,17335,149.80549785861015,stop,17328,149.933,-11.850214138985393,-12.750214138985394,-1.0000000000000338,12.750214138984964
17356,17365,151.21612304603352,stop,17355,150.368,85.71230460335073,84.81230460335073,6.157311028328363,13.774244018720013
17480,17521,148.21555457519813,stop,17479,147.081,114.35545751981238,113.45545751981237,2.9743041210338177,38.145210746094506
17576,17598,147.70702056996575,stop,17575,147.90599999999998,-18.99794300342421,-19.89794300342421,-0.5857850929821738,33.967991404707405
17821,17821,139.94744764913702,stop,17820,140.314,-35.75523508629885,-36.65523508629885,-1.000000000000044,36.655235086297246
17962,17968,139.08353121268976,stop,17961,139.396,-30.346878731023708,-31.246878731023706,-1.0000000000000258,31.246878731022903
18038,18038,139.06692379221454,stop,18037,139.392,-31.60762077854713,-32.50762077854713,-0.9999999999999991,32.50762077854716
18112,18131,136.400516574005,stop,18111,136.32799999999997,8.151657400500767,7.251657400500767,0.18367544606482314,39.48082095818891
18149,18157,137.11635311918627,stop,18148,137.414,-28.864688081372947,-29.764688081372945,-1.0000000000000595,29.764688081371176
18241,18246,137.5241406532715,stop,18240,137.78099999999998,-24.785934672848953,-25.68593467284895,-1.0000000000000184,25.685934672848482
18297,18314,137.2475630426808,stop,18296,136.462,79.45630426808066,78.55630426808065,2.404523335390179,32.67021912903724
18361,18362,137.07985005605687,stop,18360,137.333,-24.41499439431425,-25.314994394314247,-1.00000000000003,25.314994394313487
18467,18469,132.96600205741709,stop,18466,133.164,-18.899794258291536,-19.799794258291534,-1.0000000000001006,19.799794258289545
18640,18685,133.73385011252375,stop,18639,132.01999999999998,172.28501125237585,171.38501125237585,4.089547036687031,41.908067009596245
18842,18846,128.5271928256891,stop,18841,128.81199999999998,-27.58071743108985,-28.48071743108985,-1.0000000000000315,28.48071743108895
18867,18871,130.05950080467355,stop,18866,130.54,-47.14991953264587,-48.049919532645866,-1.0000000000000577,48.049919532643095
18914,18930,129.51742253054059,stop,18913,128.844,68.24225305405776,67.34225305405775,2.3971623656871297,28.092487191519282
18975,18975,130.77394945867022,stop,18974,131.076,-29.30505413297908,-30.20505413297908,-1.0000000000000433,30.20505413297777
19058,19058,130.0306726772637,stop,19057,130.23399999999998,-19.432732273628517,-20.332732273628515,-1.000000000000042,20.33273227362766
19166,19203,132.14851422868284,stop,19165,129.951,220.65142286828348,219.75142286828347,6.90753439828025,31.81329403484323
19249,19253,131.2761854261898,stop,19248,131.516,-23.081457381019277,-23.981457381019275,-1.0000000000001115,23.9814573810166
19351,19376,133.67834337316327,stop,19350,133.32199999999997,36.53433731632845,35.63433731632845,1.2242039129420634,29.108171391717224
19394,19407,134.4171664358924,stop,19393,134.641,-21.483356410760734,-22.383356410760733,-0.8661115283569204,25.843503611161562
19524,19549,135.9413788338389,stop,19523,135.409,54.13788338389054,53.23788338389054,2.2432467476850015,23.73251334871265
19568,19575,136.56982473794216,stop,19567,136.75799999999998,-17.91752620578393,-18.817526205783928,-1.0000000000000824,18.81752620578238
20065,20095,132.223613506797,stop,20064,131.31699999999998,91.56135067970013,90.66135067970012,3.664128747087189,24.74294898938026
20257,20263,132.4288711736633,stop,20256,132.606,-16.8128826336698,-17.7128826336698,-1.0000000000000409,17.712882633669075
20307,20308,133.70897014467755,stop,20306,133.89499999999998,-17.702985532244497,-18.602985532244496,-1.0000000000000653,18.60298553224328
20367,20408,134.1715693000297,stop,20366,133.46699999999998,71.35693000296897,70.45693000296896,2.533424356011319,27.810946806360526
20507,20510,134.40566868934468,stop,20506,134.595,-18.033131065533325,-18.933131065533324,-1.0000000000000064,18.9331310655332
20594,20594,133.95899083063117,stop,20593,134.20299999999997,-23.500916936882277,-24.400916936882275,-1.0000000000000346,24.400916936881426
20617,20654,137.14925589074346,stop,20616,136.67,48.825589074346,47.925589074346,1.7967918229053967,26.672866863814388
20725,20725,134.7186094107062,stop,20724,134.97899999999998,-25.139058929380553,-26.039058929380552,-1.0000000000000668,26.039058929378815
20790,20792,135.19581991531305,stop,20789,135.345,-14.018008468696053,-14.918008468696053,-1.000000000000121,14.918008468694248
20895,20898,136.3018448643892,stop,20894,136.486,-17.515513561079388,-18.415513561079386,-1.0000000000000777,18.415513561077955
20910,20958,138.17139090378473,stop,20909,136.79799999999997,138.23909037847386,137.33909037847386,9.019783025062637,15.22642950466318
20992,20993,138.4242007872004,stop,20991,138.666,-23.279921279961968,-24.179921279961967,-1.0000000000000928,24.17992127995972
21002,21003,138.60190493155113,stop,21001,138.82,-20.90950684488746,-21.80950684488746,-1.0000000000000504,21.809506844886357
21039,21046,138.8314002860604,stop,21038,138.999,-15.859971393962269,-16.759971393962267,-0.7758235816050565,21.602812535407253
21050,21055,139.36195425144186,stop,21049,139.607,-23.604574855815486,-24.504574855815484,-1.0000000000000255,24.504574855814855
21210,21230,139.91049763520348,stop,21209,139.999,-7.950236479652517,-8.850236479652517,-0.35422314810112127,24.98491848174194
21280,21292,139.74066690818725,stop,21279,139.987,-23.733309181275786,-24.633309181275784,-1.000000000000048,24.6333091812746
21350,21359,139.46898993079088,stop,21349,139.67,-19.201006920911823,-20.10100692091182,-1.0000000000000457,20.101006920910898
21409,21420,140.73638537840563,stop,21408,140.37199999999999,37.338537840562935,36.43853784056294,1.582316179076002,23.028607254614133
21447,21482,141.79217273799836,stop,21446,141.506,29.517273799834243,28.617273799834244,0.8872319699546893,32.25455660856734
21518,21518,142.0298089253153,stop,21517,142.259,-22.0191074684692,-22.9191074684692,-1.0000000000000078,22.91910746846902
21558,21559,143.19199509794913,stop,21557,143.40099999999998,-20.000490205086408,-20.900490205086406,-1.0000000000000449,20.900490205085468
21609,21611,143.5432365574839,stop,21608,143.718,-16.5763442516095,-17.476344251609497,-1.0000000000001585,17.476344251606726
21673,21676,144.70972898515967,stop,21672,144.88799999999998,-16.927101484031937,-17.827101484031935,-1.0000000000000393,17.827101484031235
22023,22028,140.05087863908372,stop,22022,140.319,-25.912136091628213,-26.81213609162821,-1.000000000000101,26.812136091625504
22040,22063,141.33128835680162,stop,22039,141.379,-3.8711643198382717,-4.771164319838272,-0.16977393877703545,28.10304310665876
22143,22145,140.95146570825077,stop,22142,141.261,-30.053429174924418,-30.953429174924416,-1.0000000000000888,30.95342917492167
22178,22221,142.89240366280953,stop,22177,141.559,134.24036628095166,133.34036628095166,3.127631979507015,42.63301026291753
22253,22254,143.47778420419084,stop,22252,143.702,-21.521579580917205,-22.421579580917204,-1.000000000000042,22.421579580916262
22321,22369,143.774,time,22320,143.01799999999997,76.50000000000148,75.60000000000147,4.005124443362655,18.87581798495345
22477,22477,145.7202808141789,stop,22476,145.87599999999998,-14.67191858210981,-15.571918582109811,-1.0000000000001619,15.57191858210729
22546,22563,145.9236183089545,stop,22545,145.77999999999997,15.261830895451567,14.361830895451567,0.7868109117476481,18.25321774395752
22621,22621,145.70439267093357,stop,22620,145.902,-18.860732906642852,-19.76073290664285,-1.0000000000001368,19.760732906640147
22691,22694,146.88701441601867,stop,22690,146.791,10.50144160186619,9.60144160186619,0.7058242213677507,13.603162531402585
22784,22829,147.2993806916577,stop,22783,146.416,89.2380691657678,88.33806916576779,5.331835398298319,16.568041315371687
22933,22961,147.20219108054775,stop,22932,147.131,8.019108054773483,7.119108054773482,0.3752586234800209,18.971204415646184
23166,23167,148.86020377522559,stop,23165,148.969,-9.979622477442263,-10.879622477442263,-1.0000000000000773,10.879622477441423
23194,23205,149.30861878520503,stop,23193,149.18099999999998,13.661878520503024,12.761878520503023,1.1292487883412763,11.301210727220356
23257,23294,149.6778815760668,stop,23256,149.69199999999998,-0.5118423933197391,-1.411842393319739,-0.08870450617166223,15.916242074416395
23365,23365,149.2463236744,stop,23364,149.42499999999998,-16.9676325599994,-17.8676325599994,-1.000000000000152,17.867632559996682
